GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US21017,"Bourbon County, Kentucky",6980,3590,3385
0500000US21019,"Boyd County, Kentucky",15820,8485,7340
0500000US21021,"Boyle County, Kentucky",9920,5160,4760
0500000US21023,"Bracken County, Kentucky",2895,1530,1365
0500000US21025,"Breathitt County, Kentucky",3515,1655,1860
0500000US21027,"Breckinridge County, Kentucky",5900,3090,2810
0500000US21029,"Bullitt County, Kentucky",31190,16405,14780
0500000US21031,"Butler County, Kentucky",4100,2240,1860
0500000US21033,"Caldwell County, Kentucky",4395,2285,2110
0500000US21035,"Calloway County, Kentucky",14855,7470,7385
0500000US21037,"Campbell County, Kentucky",38280,19075,19205
0500000US21039,"Carlisle County, Kentucky",1905,1050,855
0500000US21041,"Carroll County, Kentucky",3580,1840,1735
0500000US21043,"Carter County, Kentucky",8765,4510,4255
0500000US21045,"Casey County, Kentucky",4970,2505,2465
0500000US21047,"Christian County, Kentucky",24050,13705,10340
0500000US21049,"Clark County, Kentucky",13475,7155,6320
0500000US21051,"Clay County, Kentucky",4210,2170,2040
0500000US21053,"Clinton County, Kentucky",3240,1855,1385
0500000US21055,"Crittenden County, Kentucky",2965,1595,1370
0500000US21057,"Cumberland County, Kentucky",2195,1110,1085
0500000US21059,"Daviess County, Kentucky",37935,19775,18160
0500000US21061,"Edmonson County, Kentucky",3955,2065,1890
0500000US21063,"Elliott County, Kentucky",1660,910,750
0500000US21065,"Estill County, Kentucky",3965,1910,2055
0500000US21067,"Fayette County, Kentucky",127675,65660,62010
0500000US21069,"Fleming County, Kentucky",5180,2880,2300
0500000US21071,"Floyd County, Kentucky",10515,5380,5130
0500000US21073,"Franklin County, Kentucky",19135,9340,9795
0500000US21075,"Fulton County, Kentucky",2135,1250,885
0500000US21077,"Gallatin County, Kentucky",3055,1695,1360
0500000US21079,"Garrard County, Kentucky",6025,3175,2850
0500000US21081,"Grant County, Kentucky",9170,4790,4380
0500000US21083,"Graves County, Kentucky",12745,6750,6000
0500000US21085,"Grayson County, Kentucky",8400,4415,3985
0500000US21087,"Green County, Kentucky",3725,1905,1820
0500000US21089,"Greenup County, Kentucky",12355,6185,6170
0500000US21091,"Hancock County, Kentucky",3230,1775,1455
0500000US21093,"Hardin County, Kentucky",41110,22585,18525
0500000US21095,"Harlan County, Kentucky",7000,3995,3005
0500000US21097,"Harrison County, Kentucky",6815,3540,3275
0500000US21099,"Hart County, Kentucky",5625,3130,2495
0500000US21101,"Henderson County, Kentucky",18185,9400,8785
0500000US21103,"Henry County, Kentucky",5580,3000,2585
0500000US21105,"Hickman County, Kentucky",1460,735,725
0500000US21107,"Hopkins County, Kentucky",17620,9185,8435
0500000US21109,"Jackson County, Kentucky",3640,1780,1855
0500000US21111,"Jefferson County, Kentucky",294195,150850,143345
0500000US21113,"Jessamine County, Kentucky",19280,9890,9390
0500000US21115,"Johnson County, Kentucky",6975,3860,3110
0500000US21117,"Kenton County, Kentucky",67810,35405,32405
0500000US21119,"Knott County, Kentucky",4420,2260,2160
0500000US21121,"Knox County, Kentucky",8305,4030,4275
0500000US21123,"Larue County, Kentucky",4820,2620,2200
0500000US21125,"Laurel County, Kentucky",19285,9640,9645
0500000US21127,"Lawrence County, Kentucky",4350,2220,2135
0500000US21129,"Lee County, Kentucky",2075,1215,860
0500000US21131,"Leslie County, Kentucky",2620,1485,1135
0500000US21133,"Letcher County, Kentucky",6620,3745,2875
0500000US21135,"Lewis County, Kentucky",3975,2005,1970
0500000US21137,"Lincoln County, Kentucky",7975,4070,3905
0500000US21139,"Livingston County, Kentucky",3125,1650,1475
0500000US21141,"Logan County, Kentucky",9435,5330,4105
0500000US21143,"Lyon County, Kentucky",2510,1400,1115
0500000US21145,"McCracken County, Kentucky",24865,12930,11935
0500000US21147,"McCreary County, Kentucky",4015,2095,1920
0500000US21149,"McLean County, Kentucky",3165,1600,1565
0500000US21151,"Madison County, Kentucky",32185,16750,15435
0500000US21153,"Magoffin County, Kentucky",2995,1490,1505
0500000US21155,"Marion County, Kentucky",6860,3545,3315
0500000US21157,"Marshall County, Kentucky",12020,6100,5925
0500000US21159,"Martin County, Kentucky",2500,1220,1280
0500000US21161,"Mason County, Kentucky",6165,3100,3065
0500000US21163,"Meade County, Kentucky",10645,5790,4855
0500000US21165,"Menifee County, Kentucky",1615,720,895
0500000US21167,"Mercer County, Kentucky",7915,3990,3925
0500000US21169,"Metcalfe County, Kentucky",3590,2000,1590
0500000US21171,"Monroe County, Kentucky",3510,1875,1635
0500000US21173,"Montgomery County, Kentucky",9350,4930,4420
0500000US21175,"Morgan County, Kentucky",3690,2035,1655
0500000US21177,"Muhlenberg County, Kentucky",10260,5650,4605
0500000US21179,"Nelson County, Kentucky",16630,8320,8310
0500000US21181,"Nicholas County, Kentucky",2690,1405,1285
0500000US21183,"Ohio County, Kentucky",7855,4180,3675
0500000US21185,"Oldham County, Kentucky",23855,12855,11000
0500000US21187,"Owen County, Kentucky",4160,2245,1915
0500000US21189,"Owsley County, Kentucky",885,400,485
0500000US21191,"Pendleton County, Kentucky",5560,2850,2710
0500000US21193,"Perry County, Kentucky",8480,4545,3935
0500000US21195,"Pike County, Kentucky",18830,10070,8755
0500000US21197,"Powell County, Kentucky",3470,1780,1690
0500000US21199,"Pulaski County, Kentucky",22110,11390,10720
0500000US21201,"Robertson County, Kentucky",550,350,200
0500000US21203,"Rockcastle County, Kentucky",5230,2590,2645
0500000US21205,"Rowan County, Kentucky",7570,3605,3965
0500000US21207,"Russell County, Kentucky",5305,2690,2615
0500000US21209,"Scott County, Kentucky",19880,10720,9160
0500000US21211,"Shelby County, Kentucky",16555,8655,7900
0500000US21213,"Simpson County, Kentucky",6745,3250,3495
0500000US21215,"Spencer County, Kentucky",7575,4295,3280
0500000US21217,"Taylor County, Kentucky",8180,4005,4175
0500000US21219,"Todd County, Kentucky",4160,2375,1785
0500000US21221,"Trigg County, Kentucky",4555,2365,2190
0500000US21223,"Trimble County, Kentucky",3195,1830,1365
0500000US21225,"Union County, Kentucky",4850,2600,2250
0500000US21227,"Warren County, Kentucky",46290,23730,22560
0500000US21229,"Washington County, Kentucky",4155,2125,2030
0500000US21231,"Wayne County, Kentucky",5860,3290,2575
0500000US21233,"Webster County, Kentucky",4545,2545,2000
0500000US21235,"Whitley County, Kentucky",10695,5215,5480
0500000US21237,"Wolfe County, Kentucky",1545,615,930
0500000US21239,"Woodford County, Kentucky",10335,5650,4685
0500000US22001,"Acadia Parish, Louisiana",21535,11365,10170
0500000US22003,"Allen Parish, Louisiana",7365,4025,3335
0500000US22005,"Ascension Parish, Louisiana",45115,24070,21045
0500000US22007,"Assumption Parish, Louisiana",7815,4285,3530
0500000US22009,"Avoyelles Parish, Louisiana",12775,6405,6370
0500000US22011,"Beauregard Parish, Louisiana",12290,6810,5480
0500000US22013,"Bienville Parish, Louisiana",4180,2185,2000
0500000US22015,"Bossier Parish, Louisiana",51345,27105,24235
0500000US22017,"Caddo Parish, Louisiana",97360,47830,49530
0500000US22019,"Calcasieu Parish, Louisiana",73315,38985,34330
0500000US22021,"Caldwell Parish, Louisiana",3425,1905,1520
0500000US22023,"Cameron Parish, Louisiana",2780,1525,1250
0500000US22025,"Catahoula Parish, Louisiana",2755,1400,1355
0500000US22027,"Claiborne Parish, Louisiana",5470,2930,2540
0500000US22029,"Concordia Parish, Louisiana",5835,2750,3085
0500000US22031,"De Soto Parish, Louisiana",9725,4990,4735
0500000US22033,"East Baton Rouge Parish, Louisiana",184520,92460,92060
0500000US22035,"East Carroll Parish, Louisiana",1770,915,860
0500000US22037,"East Feliciana Parish, Louisiana",6795,3540,3255
0500000US22039,"Evangeline Parish, Louisiana",9390,4805,4590
0500000US22041,"Franklin Parish, Louisiana",6005,2910,3095
0500000US22043,"Grant Parish, Louisiana",6920,3495,3425
0500000US22045,"Iberia Parish, Louisiana",26450,14470,11980
0500000US22047,"Iberville Parish, Louisiana",11425,6165,5260
0500000US22049,"Jackson Parish, Louisiana",5355,2865,2490
0500000US22051,"Jefferson Parish, Louisiana",177810,92695,85115
0500000US22053,"Jefferson Davis Parish, Louisiana",10250,5650,4600
0500000US22055,"Lafayette Parish, Louisiana",94730,50370,44360
0500000US22057,"Lafourche Parish, Louisiana",35925,19445,16480
0500000US22059,"LaSalle Parish, Louisiana",5220,2820,2400
0500000US22061,"Lincoln Parish, Louisiana",16590,7885,8705
0500000US22063,"Livingston Parish, Louisiana",51950,28235,23715
0500000US22065,"Madison Parish, Louisiana",3480,1965,1515
0500000US22067,"Morehouse Parish, Louisiana",8855,3875,4980
0500000US22069,"Natchitoches Parish, Louisiana",13340,6805,6535
0500000US22071,"Orleans Parish, Louisiana",111715,56590,55125
0500000US22073,"Ouachita Parish, Louisiana",59215,28745,30470
0500000US22075,"Plaquemines Parish, Louisiana",9070,5050,4020
0500000US22077,"Pointe Coupee Parish, Louisiana",8110,4100,4010
0500000US22079,"Rapides Parish, Louisiana",46275,22965,23310
0500000US22081,"Red River Parish, Louisiana",2725,1560,1165
0500000US22083,"Richland Parish, Louisiana",7015,3415,3600
0500000US22085,"Sabine Parish, Louisiana",7285,4225,3060
0500000US22087,"St. Bernard Parish, Louisiana",13400,7490,5915
0500000US22089,"St. Charles Parish, Louisiana",22325,11910,10415
0500000US22091,"St. Helena Parish, Louisiana",3345,1685,1660
0500000US22093,"St. James Parish, Louisiana",8165,4100,4070
0500000US22095,"St. John the Baptist Parish, Louisiana",17870,8815,9055
0500000US22097,"St. Landry Parish, Louisiana",27855,14390,13460
0500000US22099,"St. Martin Parish, Louisiana",19980,10675,9300
0500000US22101,"St. Mary Parish, Louisiana",18335,10170,8165
0500000US22103,"St. Tammany Parish, Louisiana",91285,47985,43300
0500000US22105,"Tangipahoa Parish, Louisiana",43640,22885,20760
0500000US22107,"Tensas Parish, Louisiana",1625,790,835
0500000US22109,"Terrebonne Parish, Louisiana",41890,23365,18520
0500000US22111,"Union Parish, Louisiana",7765,4225,3540
0500000US22113,"Vermilion Parish, Louisiana",21560,12255,9305
0500000US22115,"Vernon Parish, Louisiana",19555,11550,8005
0500000US22117,"Washington Parish, Louisiana",12610,5990,6620
0500000US22119,"Webster Parish, Louisiana",13865,7325,6540
0500000US22121,"West Baton Rouge Parish, Louisiana",9820,4885,4930
0500000US22123,"West Carroll Parish, Louisiana",3605,1730,1880
0500000US22125,"West Feliciana Parish, Louisiana",4200,2420,1780
0500000US22127,"Winn Parish, Louisiana",4385,2220,2165
0500000US23001,"Androscoggin County, Maine",43065,21690,21375
0500000US23003,"Aroostook County, Maine",26000,13455,12540
0500000US23005,"Cumberland County, Maine",120000,60030,59970
0500000US23007,"Franklin County, Maine",10970,5515,5455
0500000US23009,"Hancock County, Maine",20630,10505,10125
0500000US23011,"Kennebec County, Maine",48615,24475,24135
0500000US23013,"Knox County, Maine",15045,7565,7475
0500000US23015,"Lincoln County, Maine",13380,6570,6805
0500000US23017,"Oxford County, Maine",21140,10835,10305
0500000US23019,"Penobscot County, Maine",61205,30825,30380
0500000US23021,"Piscataquis County, Maine",6165,3105,3060
0500000US23023,"Sagadahoc County, Maine",14955,7600,7355
0500000US23025,"Somerset County, Maine",18335,9180,9160
0500000US23027,"Waldo County, Maine",14280,7205,7075
0500000US23029,"Washington County, Maine",10455,5355,5105
0500000US23031,"York County, Maine",84305,42265,42035
0500000US24001,"Allegany County, Maryland",25565,13080,12485
0500000US24003,"Anne Arundel County, Maryland",236010,124485,111520
0500000US24005,"Baltimore County, Maryland",334760,167850,166910
0500000US24009,"Calvert County, Maryland",38460,20615,17845
0500000US24011,"Caroline County, Maryland",12775,6635,6140
0500000US24013,"Carroll County, Maryland",75480,39755,35725
0500000US24015,"Cecil County, Maryland",40735,21145,19595
0500000US24017,"Charles County, Maryland",61995,31560,30435
0500000US24019,"Dorchester County, Maryland",12560,6180,6380
0500000US24021,"Frederick County, Maryland",99895,53120,46770
0500000US24023,"Garrett County, Maryland",11265,6060,5205
0500000US24025,"Harford County, Maryland",109700,57110,52585
0500000US24027,"Howard County, Maryland",129730,68600,61130
0500000US24029,"Kent County, Maryland",6960,3360,3600
0500000US24031,"Montgomery County, Maryland",362095,188445,173650
0500000US24033,"Prince George's County, Maryland",313945,156770,157175
0500000US24035,"Queen Anne's County, Maryland",20405,10510,9895
0500000US24037,"St. Mary's County, Maryland",46695,26180,20515
0500000US24039,"Somerset County, Maryland",7225,3240,3985
0500000US24041,"Talbot County, Maryland",14935,7475,7460
0500000US24043,"Washington County, Maryland",58585,30105,28480
0500000US24045,"Wicomico County, Maryland",39490,19425,20065
0500000US24047,"Worcester County, Maryland",19855,10650,9205
0500000US24510,"Baltimore city, Maryland",170760,81010,89750
0500000US25001,"Barnstable County, Massachusetts",85400,42890,42510
0500000US25003,"Berkshire County, Massachusetts",50725,25015,25710
0500000US25005,"Bristol County, Massachusetts",224475,110930,113540
0500000US25007,"Dukes County, Massachusetts",5855,3115,2735
0500000US25009,"Essex County, Massachusetts",290325,147360,142965
0500000US25011,"Franklin County, Massachusetts",30075,14795,15280
0500000US25013,"Hampden County, Massachusetts",174865,87005,87860
0500000US25015,"Hampshire County, Massachusetts",60730,29530,31200
0500000US25017,"Middlesex County, Massachusetts",576020,302990,273025
0500000US25019,"Nantucket County, Massachusetts",4135,2365,1770
0500000US25021,"Norfolk County, Massachusetts",251255,128470,122785
0500000US25023,"Plymouth County, Massachusetts",202920,101805,101115
0500000US25025,"Suffolk County, Massachusetts",163730,85760,77975
0500000US25027,"Worcester County, Massachusetts",332830,171740,161095
0500000US26001,"Alcona County, Michigan",2725,1375,1350
0500000US26003,"Alger County, Michigan",2205,1110,1095
0500000US26005,"Allegan County, Michigan",43850,23250,20600
0500000US26007,"Alpena County, Michigan",10415,5235,5185
0500000US26009,"Antrim County, Michigan",7630,3980,3655
0500000US26011,"Arenac County, Michigan",4695,2190,2505
0500000US26013,"Baraga County, Michigan",2330,995,1340
0500000US26015,"Barry County, Michigan",23180,12710,10470
0500000US26017,"Bay County, Michigan",40880,20750,20135
0500000US26019,"Benzie County, Michigan",6430,3240,3195
0500000US26021,"Berrien County, Michigan",58790,30530,28260
0500000US26023,"Branch County, Michigan",14575,7630,6950
0500000US26025,"Calhoun County, Michigan",48235,24315,23915
0500000US26027,"Cass County, Michigan",19865,10375,9485
0500000US26029,"Charlevoix County, Michigan",10045,5150,4895
0500000US26031,"Cheboygan County, Michigan",8045,3975,4070
0500000US26033,"Chippewa County, Michigan",12015,6325,5690
0500000US26035,"Clare County, Michigan",8680,4370,4310
0500000US26037,"Clinton County, Michigan",30300,15415,14885
0500000US26039,"Crawford County, Michigan",4250,2205,2045
0500000US26041,"Delta County, Michigan",13480,6720,6755
0500000US26043,"Dickinson County, Michigan",10070,5175,4900
0500000US26045,"Eaton County, Michigan",44250,21960,22290
0500000US26047,"Emmet County, Michigan",12605,6480,6130
0500000US26049,"Genesee County, Michigan",140715,68815,71905
0500000US26051,"Gladwin County, Michigan",7440,3840,3600
0500000US26053,"Gogebic County, Michigan",5055,2435,2620
0500000US26055,"Grand Traverse County, Michigan",35770,18050,17720
0500000US26057,"Gratiot County, Michigan",13620,7035,6580
0500000US26059,"Hillsdale County, Michigan",15335,8055,7280
0500000US26061,"Houghton County, Michigan",11435,6265,5175
0500000US26063,"Huron County, Michigan",11485,5945,5535
0500000US26065,"Ingham County, Michigan",102540,50320,52220
0500000US26067,"Ionia County, Michigan",22225,11935,10290
0500000US26069,"Iosco County, Michigan",7490,3580,3910
0500000US26071,"Iron County, Michigan",3810,1945,1865
0500000US26073,"Isabella County, Michigan",24775,11830,12945
0500000US26075,"Jackson County, Michigan",56750,29035,27715
0500000US26077,"Kalamazoo County, Michigan",99795,51415,48380
0500000US26079,"Kalkaska County, Michigan",5695,2995,2705
0500000US26081,"Kent County, Michigan",242665,126720,115945
0500000US26083,"Keweenaw County, Michigan",625,305,320
0500000US26085,"Lake County, Michigan",2670,1310,1365
0500000US26087,"Lapeer County, Michigan",30945,16320,14625
0500000US26089,"Leelanau County, Michigan",7510,3935,3580
0500000US26091,"Lenawee County, Michigan",36730,18755,17975
0500000US26093,"Livingston County, Michigan",76175,41025,35155
0500000US26095,"Luce County, Michigan",1935,945,985
0500000US26097,"Mackinac County, Michigan",3455,1660,1795
0500000US26099,"Macomb County, Michigan",338220,174895,163330
0500000US26101,"Manistee County, Michigan",7815,4075,3740
0500000US26103,"Marquette County, Michigan",25690,13030,12660
0500000US26105,"Mason County, Michigan",10375,5320,5055
0500000US26107,"Mecosta County, Michigan",13585,6835,6750
0500000US26109,"Menominee County, Michigan",8630,4560,4070
0500000US26111,"Midland County, Michigan",32375,17030,15345
0500000US26113,"Missaukee County, Michigan",5060,2695,2360
0500000US26115,"Monroe County, Michigan",59515,31025,28490
0500000US26117,"Montcalm County, Michigan",20675,10775,9900
0500000US26119,"Montmorency County, Michigan",2470,1165,1300
0500000US26121,"Muskegon County, Michigan",58970,29000,29975
0500000US26123,"Newaygo County, Michigan",15885,8230,7655
0500000US26125,"Oakland County, Michigan",507060,265435,241630
0500000US26127,"Oceana County, Michigan",8255,4330,3930
0500000US26129,"Ogemaw County, Michigan",6110,2905,3200
0500000US26131,"Ontonagon County, Michigan",2000,1030,975
0500000US26133,"Osceola County, Michigan",7310,3770,3540
0500000US26135,"Oscoda County, Michigan",2150,1000,1150
0500000US26137,"Otsego County, Michigan",9050,4650,4400
0500000US26139,"Ottawa County, Michigan",109695,58925,50775
0500000US26141,"Presque Isle County, Michigan",3915,2015,1900
0500000US26143,"Roscommon County, Michigan",6075,3045,3030
0500000US26145,"Saginaw County, Michigan",69975,33265,36710
0500000US26147,"St. Clair County, Michigan",58230,29590,28640
0500000US26149,"St. Joseph County, Michigan",20680,11340,9340
0500000US26151,"Sanilac County, Michigan",13510,6955,6555
0500000US26153,"Schoolcraft County, Michigan",2475,1190,1290
0500000US26155,"Shiawassee County, Michigan",25780,13265,12520
0500000US26157,"Tuscola County, Michigan",19240,9530,9705
0500000US26159,"Van Buren County, Michigan",27920,14180,13735
0500000US26161,"Washtenaw County, Michigan",127755,65760,61995
0500000US26163,"Wayne County, Michigan",576990,285700,291295
0500000US26165,"Wexford County, Michigan",10950,5650,5300
0500000US27001,"Aitkin County, Minnesota",5265,2710,2555
0500000US27003,"Anoka County, Minnesota",149325,77945,71380
0500000US27005,"Becker County, Minnesota",12685,6590,6090
0500000US27007,"Beltrami County, Minnesota",16170,7925,8245
0500000US27009,"Benton County, Minnesota",16995,8630,8365
0500000US27011,"Big Stone County, Minnesota",1800,985,815
0500000US27013,"Blue Earth County, Minnesota",30200,15765,14435
0500000US27015,"Brown County, Minnesota",10820,5525,5295
0500000US27017,"Carlton County, Minnesota",13960,7340,6620
0500000US27019,"Carver County, Minnesota",41010,21880,19135
0500000US27021,"Cass County, Minnesota",9600,4980,4620
0500000US27023,"Chippewa County, Minnesota",5090,2575,2510
0500000US27025,"Chisago County, Minnesota",22355,11460,10900
0500000US27027,"Clay County, Minnesota",26155,13445,12705
0500000US27029,"Clearwater County, Minnesota",2895,1495,1400
0500000US27031,"Cook County, Minnesota",2080,970,1110
0500000US27033,"Cottonwood County, Minnesota",4280,2140,2145
0500000US27035,"Crow Wing County, Minnesota",23815,12375,11440
0500000US27037,"Dakota County, Minnesota",182995,94345,88645
0500000US27039,"Dodge County, Minnesota",8960,4630,4330
0500000US27041,"Douglas County, Minnesota",15495,8115,7375
0500000US27043,"Faribault County, Minnesota",5750,3030,2720
0500000US27045,"Fillmore County, Minnesota",7790,4135,3655
0500000US27047,"Freeborn County, Minnesota",12910,6450,6460
0500000US27049,"Goodhue County, Minnesota",19605,10210,9400
0500000US27051,"Grant County, Minnesota",2395,1185,1205
0500000US27053,"Hennepin County, Minnesota",471305,244855,226450
0500000US27055,"Houston County, Minnesota",8175,4090,4085
0500000US27057,"Hubbard County, Minnesota",7380,3795,3585
0500000US27059,"Isanti County, Minnesota",15785,8280,7500
0500000US27061,"Itasca County, Minnesota",16245,8125,8120
